kodeKec,kodeKecDagri,namaKec,kodeKabKot,kodeKabKotDagri,namaKabKot,kodeProv,kodeProvDagri,namaProv
220201,510104,MELAYA,220200,5101,KAB. JEMBRANA,220000,51,BALI
220203,510102,MENDOYO,220200,5101,KAB. JEMBRANA,220000,51,BALI
220202,510101,NEGARA,220200,5101,KAB. JEMBRANA,220000,51,BALI
220204,510103,PEKUTATAN,220200,5101,KAB. JEMBRANA,220000,51,BALI
220805,510705,ABANG,220800,5107,KAB. KARANG ASEM,220000,51,BALI
220806,510706,BEBANDEM,220800,5107,KAB. KARANG ASEM,220000,51,BALI
220804,510704,KARANGASEM,220800,5107,KAB. KARANG ASEM,220000,51,BALI
220808,510708,KUBU,220800,5107,KAB. KARANG ASEM,220000,51,BALI
220803,510703,MANGGIS,220800,5107,KAB. KARANG ASEM,220000,51,BALI
220801,510701,RENDANG,220800,5107,KAB. KARANG ASEM,220000,51,BALI
220807,510707,SELAT,220800,5107,KAB. KARANG ASEM,220000,51,BALI
220802,510702,SIDEMEN,220800,5107,KAB. KARANG ASEM,220000,51,BALI
220602,510502,BANJARANGKAN,220600,5105,KAB. KLUNGKUNG,220000,51,BALI
220604,510504,DAWAN,220600,5105,KAB. KLUNGKUNG,220000,51,BALI
220603,510503,KLUNGKUNG,220600,5105,KAB. KLUNGKUNG,220000,51,BALI
220601,510501,NUSAPENIDA,220600,5105,KAB. KLUNGKUNG,220000,51,BALI
220306,510209,BATURITI,220300,5102,KAB. TABANAN,220000,51,BALI
220304,510206,KEDIRI,220300,5102,KAB. TABANAN,220000,51,BALI
220302,510204,KERAMBITAN,220300,5102,KAB. TABANAN,220000,51,BALI
220305,510207,MARGA,220300,5102,KAB. TABANAN,220000,51,BALI
220307,510208,PENEBEL,220300,5102,KAB. TABANAN,220000,51,BALI
220308,510210,PUPUAN,220300,5102,KAB. TABANAN,220000,51,BALI
220301,510201,SELEMADEG,220300,5102,KAB. TABANAN,220000,51,BALI
220309,510203,SELEMADEG BARAT,220300,5102,KAB. TABANAN,220000,51,BALI
220310,510202,SELEMADEG TIMUR,220300,5102,KAB. TABANAN,220000,51,BALI
220303,510205,TABANAN,220300,5102,KAB. TABANAN,220000,51,BALI
226003,517103,DENPASAR BARAT,226000,5171,KOTA DENPASAR,220000,51,BALI
226001,517101,DENPASAR SELATAN,226000,5171,KOTA DENPASAR,220000,51,BALI
226002,517102,DENPASAR TIMUR,226000,5171,KOTA DENPASAR,220000,51,BALI
226004,517104,DENPASAR UTARA,226000,5171,KOTA DENPASAR,220000,51,BALI
280206,360209,BANJARSARI,280200,3602,KAB. LEBAK,280000,36,BANTEN
280203,360203,BAYAH,280200,3602,KAB. LEBAK,280000,36,BANTEN
280209,360207,BOJONGMANIK,280200,3602,KAB. LEBAK,280000,36,BANTEN
280217,360218,CIBADAK,280200,3602,KAB. LEBAK,280000,36,BANTEN
280204,360219,CIBEBER,280200,3602,KAB. LEBAK,280000,36,BANTEN
280225,360228,CIGEMBLONG,280200,3602,KAB. LEBAK,280000,36,BANTEN
280224,360226,CIHARA,280200,3602,KAB. LEBAK,280000,36,BANTEN
280205,360216,CIJAKU,280200,3602,KAB. LEBAK,280000,36,BANTEN
280215,360217,CIKULUR,280200,3602,KAB. LEBAK,280000,36,BANTEN
280207,360210,CILELES,280200,3602,KAB. LEBAK,280000,36,BANTEN
280223,360220,CILOGRANG,280200,3602,KAB. LEBAK,280000,36,BANTEN
280214,360211,CIMARGA,280200,3602,KAB. LEBAK,280000,36,BANTEN
280212,360204,CIPANAS,280200,3602,KAB. LEBAK,280000,36,BANTEN
280226,360227,CIRINTEN,280200,3602,KAB. LEBAK,280000,36,BANTEN
280220,360223,CURUG BITUNG,280200,3602,KAB. LEBAK,280000,36,BANTEN
280208,360208,GUNUNG KENCANA,280200,3602,KAB. LEBAK,280000,36,BANTEN
280228,360224,KALANGANYAR,280200,3602,KAB. LEBAK,280000,36,BANTEN
280227,360225,LEBAKGEDONG,280200,3602,KAB. LEBAK,280000,36,BANTEN
280210,360206,LEUWIDAMAR,280200,3602,KAB. LEBAK,280000,36,BANTEN
280219,360213,MAJA,280200,3602,KAB. LEBAK,280000,36,BANTEN
280201,360201,MALINGPING,280200,3602,KAB. LEBAK,280000,36,BANTEN
280211,360205,MUNCANG,280200,3602,KAB. LEBAK,280000,36,BANTEN
280202,360202,PANGGARANGAN,280200,3602,KAB. LEBAK,280000,36,BANTEN
280218,360214,RANGKASBITUNG,280200,3602,KAB. LEBAK,280000,36,BANTEN
280213,360212,SAJIRA,280200,3602,KAB. LEBAK,280000,36,BANTEN
280221,360222,SOBANG,280200,3602,KAB. LEBAK,280000,36,BANTEN
280222,360221,WANASALAM,280200,3602,KAB. LEBAK,280000,36,BANTEN
280216,360215,WARUNGGUNUNG,280200,3602,KAB. LEBAK,280000,36,BANTEN
280120,360107,ANGSANA,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280117,360120,BANJAR,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280109,360110,BOJONG,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280119,360122,CADASARI,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280127,360128,CARITA,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280103,360103,CIBALIUNG,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280138,360127,CIBITUNG,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280105,360105,CIGEULIS,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280123,360126,CIKEDAL,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280104,360104,CIKEUSIK,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280102,360102,CIMANGGU,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280116,360118,CIMANUK,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280124,360115,CIPEUCANG,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280125,360123,CISATA,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280113,360116,JIPUT,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280122,360119,KADUHEJO,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280121,360125,KARANG TANJUNG,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280136,360133,KORONCONG,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280112,360112,LABUAN,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280139,360134,MAJASARI,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280115,360117,MANDALAWANGI,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280133,360130,MEKARJAYA,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280114,360113,MENES,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280107,360108,MUNJUL,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280111,360109,PAGELARAN,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280118,360121,PANDEGLANG,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280106,360106,PANIMBANG,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280126,360124,PATIA,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280108,360111,PICUNG,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280135,360132,PULOSARI,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280110,360114,SAKETI,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280134,360131,SINDANGRESMI,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280140,360135,SOBANG,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280132,360129,SUKARESMI,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280101,360101,SUMUR,280100,3601,KAB. PANDEGLANG,280000,36,BANTEN
280420,360430,ANYAR,280400,3604,KAB. SERANG,280000,36,BANTEN
280434,360434,BANDUNG,280400,3604,KAB. SERANG,280000,36,BANTEN
280405,360422,BAROS,280400,3604,KAB. SERANG,280000,36,BANTEN
280431,360418,BINUANG,280400,3604,KAB. SERANG,280000,36,BANTEN
280421,360407,BOJONEGARA,280400,3604,KAB. SERANG,280000,36,BANTEN
280426,360417,CARENANG,280400,3604,KAB. SERANG,280000,36,BANTEN
280412,360415,CIKANDE,280400,3604,KAB. SERANG,280000,36,BANTEN
280408,360423,CIKEUSAL,280400,3604,KAB. SERANG,280000,36,BANTEN
280401,360431,CINANGKA,280400,3604,KAB. SERANG,280000,36,BANTEN
280403,360427,CIOMAS,280400,3604,KAB. SERANG,280000,36,BANTEN
280424,360409,CIRUAS,280400,3604,KAB. SERANG,280000,36,BANTEN
280433,360433,GUNUNG SARI,280400,3604,KAB. SERANG,280000,36,BANTEN
280410,360426,JAWILAN,280400,3604,KAB. SERANG,280000,36,BANTEN
280429,360416,KIBIN,280400,3604,KAB. SERANG,280000,36,BANTEN
280411,360425,KOPO,280400,3604,KAB. SERANG,280000,36,BANTEN
280413,360411,KRAGILAN,280400,3604,KAB. SERANG,280000,36,BANTEN
280422,360405,KRAMATWATU,280400,3604,KAB. SERANG,280000,36,BANTEN
280435,360435,LEBAK WANGI,280400,3604,KAB. SERANG,280000,36,BANTEN
280419,360432,MANCAK,280400,3604,KAB. SERANG,280000,36,BANTEN
280404,360428,PABUARAN,280400,3604,KAB. SERANG,280000,36,BANTEN
280402,360429,PADARINCANG,280400,3604,KAB. SERANG,280000,36,BANTEN
280409,360424,PAMARAYAN,280400,3604,KAB. SERANG,280000,36,BANTEN
280406,360419,PETIR,280400,3604,KAB. SERANG,280000,36,BANTEN
280425,360412,PONTANG,280400,3604,KAB. SERANG,280000,36,BANTEN
280430,360408,PULO AMPEL,280400,3604,KAB. SERANG,280000,36,BANTEN
280432,360414,TANARA,280400,3604,KAB. SERANG,280000,36,BANTEN
280427,360413,TIRTAYASA,280400,3604,KAB. SERANG,280000,36,BANTEN
280428,360420,TUNJUNG TEJA,280400,3604,KAB. SERANG,280000,36,BANTEN
280418,360406,WARINGINKURUNG,280400,3604,KAB. SERANG,280000,36,BANTEN
280313,360301,BALARAJA,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280303,360318,CIKUPA,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280324,360323,CISAUK,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280301,360305,CISOKA,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280305,360317,CURUG,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280338,360332,GUNUNG KALER,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280323,360304,JAMBE,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280322,360302,JAYANTI,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280334,360328,KELAPA DUA,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280325,360309,KEMIRI,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280321,360314,KOSAMBI,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280314,360306,KRESEK,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280315,360307,KRONJO,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280306,360320,LEGOK,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280316,360308,MAUK,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280339,360333,MEKAR BARU,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280307,360322,PAGEDANGAN,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280319,360315,PAKUHAJI,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280304,360319,PANONGAN,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280312,360312,PASAR KEMIS,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280317,360311,RAJEG,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280318,360316,SEPATAN,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280336,360330,SEPATAN TIMUR,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280335,360329,SINDANG JAYA,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280337,360331,SOLEAR,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280326,360310,SUKADIRI,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280333,360327,SUKAMULYA,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280320,360313,TELUK NAGA,280300,3603,KAB. TANGERANG,280000,36,BANTEN
280302,360303,TIGA RAKSA,280300,3603,KAB. TANGERANG,280000,36,BANTEN
286004,367201,CIBEBER,286000,3672,KOTA CILEGON,280000,36,BANTEN
286003,367202,CILEGON,286000,3672,KOTA CILEGON,280000,36,BANTEN
286008,367208,CITANGKIL,286000,3672,KOTA CILEGON,280000,36,BANTEN
286001,367204,CIWANDAN,286000,3672,KOTA CILEGON,280000,36,BANTEN
286005,367206,GROGOL,286000,3672,KOTA CILEGON,280000,36,BANTEN
286007,367205,JOMBANG,286000,3672,KOTA CILEGON,280000,36,BANTEN
286002,367203,PULOMERAK,286000,3672,KOTA CILEGON,280000,36,BANTEN
286006,367207,PURWAKARTA,286000,3672,KOTA CILEGON,280000,36,BANTEN
286201,367305,CIPOCOK JAYA,286200,3673,KOTA SERANG,280000,36,BANTEN
286202,367304,CURUG,286200,3673,KOTA SERANG,280000,36,BANTEN
286203,367302,KASEMEN,286200,3673,KOTA SERANG,280000,36,BANTEN
286207,367301,SERANG,286200,3673,KOTA SERANG,280000,36,BANTEN
286205,367306,TAKTAKAN,286200,3673,KOTA SERANG,280000,36,BANTEN
286206,367303,WALANTAKA,286200,3673,KOTA SERANG,280000,36,BANTEN
286105,367103,BATUCEPER,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286106,367104,BENDA,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286111,367109,CIBODAS,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286101,367106,CILEDUG,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286102,367105,CIPONDOH,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286104,367102,JATI UWUNG,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286108,367112,KARANG TENGAH,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286110,367107,KARAWACI,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286107,367113,LARANGAN,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286113,367110,NEGLASARI,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286112,367108,PERIUK,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286109,367111,PINANG,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286103,367101,TANGERANG,286100,3671,KOTA TANGERANG,280000,36,BANTEN
286301,367404,CIPUTAT,286300,3674,KOTA TANGERANG SELATAN,280000,36,BANTEN
286302,367405,CIPUTAT TIMUR,286300,3674,KOTA TANGERANG SELATAN,280000,36,BANTEN
286303,367406,PAMULANG,286300,3674,KOTA TANGERANG SELATAN,280000,36,BANTEN
286304,367403,PONDOK AREN,286300,3674,KOTA TANGERANG SELATAN,280000,36,BANTEN
286305,367401,SERPONG,286300,3674,KOTA TANGERANG SELATAN,280000,36,BANTEN
286306,367402,SERPONG UTARA,286300,3674,KOTA TANGERANG SELATAN,280000,36,BANTEN
286307,367407,SETU,286300,3674,KOTA TANGERANG SELATAN,280000,36,BANTEN
260322,170108,AIR NIPIS,260300,1701,KAB. BENGKULU SELATAN,260000,17,BENGKULU
260319,170110,BUNGA MAS,260300,1701,KAB. BENGKULU SELATAN,260000,17,BENGKULU
260318,170101,KEDURANG,260300,1701,KAB. BENGKULU SELATAN,260000,17,BENGKULU
260321,170107,KEDURANG ILIR,260300,1701,KAB. BENGKULU SELATAN,260000,17,BENGKULU
260314,170105,KOTA MANNA,260300,1701,KAB. BENGKULU SELATAN,260000,17,BENGKULU
260304,170104,MANNA,260300,1701,KAB. BENGKULU SELATAN,260000,17,BENGKULU
260320,170111,PASAR MANNA,260300,1701,KAB. BENGKULU SELATAN,260000,17,BENGKULU
260306,170103,PINO,260300,1701,KAB. BENGKULU SELATAN,260000,17,BENGKULU
260315,170106,PINORAYA,260300,1701,KAB. BENGKULU SELATAN,260000,17,BENGKULU
260305,170102,SEGINIM,260300,1701,KAB. BENGKULU SELATAN,260000,17,BENGKULU
260323,170109,ULU MANNA,260300,1701,KAB. BENGKULU SELATAN,260000,17,BENGKULU
260910,170910,BANG HAJI,260900,1709,KAB. BENGKULU TENGAH,260000,17,BENGKULU
260902,170901,KARANG TINGGI,260900,1709,KAB. BENGKULU TENGAH,260000,17,BENGKULU
260907,170907,MERIGI KELINDANG,260900,1709,KAB. BENGKULU TENGAH,260000,17,BENGKULU
260908,170908,MERIGI SAKTI,260900,1709,KAB. BENGKULU TENGAH,260000,17,BENGKULU
260904,170905,PAGAR JATI,260900,1709,KAB. BENGKULU TENGAH,260000,17,BENGKULU
260906,170904,PEMATANG TIGA,260900,1709,KAB. BENGKULU TENGAH,260000,17,BENGKULU
260905,170903,PONDOK KELAPA,260900,1709,KAB. BENGKULU TENGAH,260000,17,BENGKULU
260909,170909,PONDOK KUBANG,260900,1709,KAB. BENGKULU TENGAH,260000,17,BENGKULU
260903,170906,TABA PENANJUNG,260900,1709,KAB. BENGKULU TENGAH,260000,17,BENGKULU
260901,170902,TALANG EMPAT,260900,1709,KAB. BENGKULU TENGAH,260000,17,BENGKULU
260118,170315,AIR BESI,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260117,170316,AIR NAPAL,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260123,170320,AIR PADANG,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260127,170325,KECAMATAN MARGA SAKTI SEBELAT,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260128,170314,KECAMATAN PINANG RAYA,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260106,170307,ARGA MAKMUR,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260124,170321,ARMA JAYA,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260119,170311,BATIK NAU,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260101,170301,ENGGANO,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260120,170308,GIRI MULIA,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260122,170319,HULU PALIK,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260105,170306,KERKAP,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260109,170312,KETAHUN,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260107,170310,LAIS,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260121,170313,NAPAL PUTIH,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260108,170309,PADANG JAYA,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260110,170314,PUTRI HIJAU,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260125,170322,TANJUNGAGUNG PALIK,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260126,170323,ULOK KUPAI,260100,1703,KAB. BENGKULU UTARA,260000,17,BENGKULU
260701,170405,KAUR SELATAN,260700,1704,KAB. KAUR,260000,17,BENGKULU
260702,170404,KAUR TENGAH,260700,1704,KAB. KAUR,260000,17,BENGKULU
260703,170403,KAUR UTARA,260700,1704,KAB. KAUR,260000,17,BENGKULU
260712,170409,KELAM TENGAH,260700,1704,KAB. KAUR,260000,17,BENGKULU
260706,170401,KINAL,260700,1704,KAB. KAUR,260000,17,BENGKULU
260709,170410,LUAS,260700,1704,KAB. KAUR,260000,17,BENGKULU
260715,170413,LUNGKANG KULE,260700,1704,KAB. KAUR,260000,17,BENGKULU
260704,170406,MAJE,260700,1704,KAB. KAUR,260000,17,BENGKULU
260710,170411,MUARA SAHUNG,260700,1704,KAB. KAUR,260000,17,BENGKULU
260705,170407,NASAL,260700,1704,KAB. KAUR,260000,17,BENGKULU
260713,170414,PADANG GUCI HILIR,260700,1704,KAB. KAUR,260000,17,BENGKULU
260714,170415,PADANG GUCI HULU,260700,1704,KAB. KAUR,260000,17,BENGKULU
260711,170408,SEMIDANG GUMAY,260700,1704,KAB. KAUR,260000,17,BENGKULU
260707,170402,TANJUNG KEMUNING,260700,1704,KAB. KAUR,260000,17,BENGKULU
260708,170404,KEC.TETAP,260700,1704,KAB. KAUR,260000,17,BENGKULU
260502,170801,BERMANI ILIR,260500,1708,KAB. KEPAHIANG,260000,17,BENGKULU
260507,170806,KABA WETAN,260500,1708,KAB. KEPAHIANG,260000,17,BENGKULU
260501,170804,KEPAHIANG,260500,1708,KAB. KEPAHIANG,260000,17,BENGKULU
260508,170805,MERIGI,260500,1708,KAB. KEPAHIANG,260000,17,BENGKULU
260505,170808,MUARA KEMUMU,260500,1708,KAB. KEPAHIANG,260000,17,BENGKULU
260506,170807,SEBERANG MUSI,260500,1708,KAB. KEPAHIANG,260000,17,BENGKULU
260503,170803,TEBAT KARAI,260500,1708,KAB. KEPAHIANG,260000,17,BENGKULU
260504,170802,UJAN MAS,260500,1708,KAB. KEPAHIANG,260000,17,BENGKULU
260611,170710,AMEN,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260608,170707,BINGIN KUNING,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260605,170702,LEBONG ATAS,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260609,170708,LEBONG SAKTI,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260601,170704,LEBONG SELATAN,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260604,170703,LEBONG TENGAH,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260602,170701,LEBONG UTARA,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260610,170709,PELABAI,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260613,170712,PINANG BELAPIS,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260603,170705,RIMBO PEGADANG,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260607,170706,TOPOS,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260612,170711,URAM JAYA,260600,1707,KAB. LEBONG,260000,17,BENGKULU
260412,170614,AIR DIKIT,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260414,170613,AIR MANJUNTO,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260406,170607,AIR RAMI,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260491,170605,IPUH,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260403,170602,KOTA MUKOMUKO,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260405,170601,LUBUK PINANG,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260407,170606,MALIN DEMAN,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260410,170610,PENARIK,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260404,170604,PONDOK SUGUH,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260411,170609,SELAGAN RAYA,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260408,170615,SUNGAI RUMBAI,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260409,170608,TERAMANG JAYA,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260402,170603,TERAS TERUNJAM,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260415,170612,V KOTO,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260413,170611,XIV KOTO,260400,1706,KAB. MUKO-MUKO,260000,17,BENGKULU
260211,170210,BERMANI ULU,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260223,170224,BERMANI ULU RAYA,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260218,170220,BINDU RIANG,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260204,170209,CURUP,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260221,170218,CURUP SELATAN,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260222,170219,CURUP TENGAH,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260225,170217,CURUP TIMUR,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260224,170216,CURUP UTARA,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260202,170206,KOTA PADANG,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260203,170207,PADANG ULAK TANDING,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260212,170211,SELUPU REJANG,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260217,170223,SINDANG BELITI ILIR,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260219,170221,SINDANG BELITI ULU,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260220,170222,SINDANG DATARAN,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260210,170208,SINDANG KELINGI,260200,1702,KAB. REJANG LEBONG,260000,17,BENGKULU
260813,170506,AIR PERIUKAN,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260806,170514,ILIR TALO,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260814,170507,LUBUK SANDI,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260802,170502,SELUMA,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260810,170508,SELUMA BARAT,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260809,170511,SELUMA SELATAN,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260811,170509,SELUMA TIMUR,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260812,170510,SELUMA UTARA,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260805,170504,SEMIDANG ALAS,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260804,170505,SEMIDANG ALAS MARAS,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260803,170501,SUKARAJA,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260801,170503,TALO,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260807,170512,TALO KECIL,260800,1705,KAB. SELUMA,260000,17,BENGKULU
260808,170513,ULU TALO,260800,1705,KAB. SELUMA,260000,17,BENGKULU
266002,177102,GADING CEMPAKA,266000,1771,KOTA BENGKULU,260000,17,BENGKULU
266005,177105,KAMPUNG MELAYU,266000,1771,KOTA BENGKULU,260000,17,BENGKULU
266004,177104,MUARA BANGKAHULU,266000,1771,KOTA BENGKULU,260000,17,BENGKULU
266006,177106,RATU AGUNG,266000,1771,KOTA BENGKULU,260000,17,BENGKULU
266007,177107,RATU SAMBAN,266000,1771,KOTA BENGKULU,260000,17,BENGKULU
266001,177101,SELEBAR,266000,1771,KOTA BENGKULU,260000,17,BENGKULU
266009,177109,SINGARAN PATI,266000,1771,KOTA BENGKULU,260000,17,BENGKULU
266008,177108,SUNGAI SERUT,266000,1771,KOTA BENGKULU,260000,17,BENGKULU
266003,177103,TELUK SEGARA,266000,1771,KOTA BENGKULU,260000,17,BENGKULU
040105,340205,BAMBANG LIPURO,040100,3402,KAB. BANTUL,040000,34,D.I. YOGYAKARTA
040113,340212,BANGUNTAPAN,040100,3402,KAB. BANTUL,040000,34,D.I. YOGYAKARTA
040107,340208,BANTUL,040100,3402,KAB. BANTUL,040000,34,D.I. YOGYAKARTA
040110,340211,DLINGO,040100,3402,KAB. BANTUL,040000,34,D.I. YOGYAKARTA
040109,340210,IMOGIRI,040100,3402,KAB. BANTUL,040000,34,D.I. YOGYAKARTA
040108,340209,JETIS,040100,3402,KAB. BANTUL,040000,34,D.I. YOGYAKARTA
